Gene_ID	Group
ENSDARG00000008976	rest
ENSDARG00000008986	rest
ENSDARG00000009001	rest
ENSDARG00000009014	rest
ENSDARG00000009026	rest
ENSDARG00000009031	rest
ENSDARG00000009074	rest
ENSDARG00000009081	rest
ENSDARG00000009106	rest
ENSDARG00000009133	rest
ENSDARG00000009136	rest
ENSDARG00000009169	rest
ENSDARG00000009170	rest
ENSDARG00000009175	rest
ENSDARG00000009178	rest
ENSDARG00000009194	rest
ENSDARG00000009212	rest
ENSDARG00000009214	rest
ENSDARG00000009250	rest
ENSDARG00000009252	rest
ENSDARG00000009253	rest
ENSDARG00000009257	rest
ENSDARG00000009264	rest
ENSDARG00000009267	rest
ENSDARG00000009273	rest
ENSDARG00000009285	rest
ENSDARG00000009311	rest
ENSDARG00000009313	rest
ENSDARG00000009336	rest
ENSDARG00000009346	rest
ENSDARG00000009361	rest
ENSDARG00000009390	rest
ENSDARG00000009436	rest
ENSDARG00000009442	rest
ENSDARG00000009447	rest
ENSDARG00000009449	rest
ENSDARG00000009459	rest
ENSDARG00000009472	rest
ENSDARG00000009473	rest
ENSDARG00000009480	rest
ENSDARG00000009484	rest
ENSDARG00000009494	rest
ENSDARG00000009499	rest
ENSDARG00000009534	rest
ENSDARG00000009549	rest
ENSDARG00000009563	rest
ENSDARG00000009564	rest
ENSDARG00000009567	rest
ENSDARG00000009585	rest
ENSDARG00000009594	rest
ENSDARG00000009640	rest
ENSDARG00000009653	rest
ENSDARG00000009657	rest
ENSDARG00000009673	rest
ENSDARG00000009685	rest
ENSDARG00000009724	rest
ENSDARG00000009735	rest
ENSDARG00000009737	rest
ENSDARG00000009740	rest
ENSDARG00000009743	rest
ENSDARG00000009753	rest
ENSDARG00000009754	rest
ENSDARG00000009802	rest
ENSDARG00000009830	rest
ENSDARG00000009837	rest
ENSDARG00000009839	rest
ENSDARG00000009844	rest
ENSDARG00000009850	rest
ENSDARG00000009862	rest
ENSDARG00000009864	rest
ENSDARG00000009867	rest
ENSDARG00000009870	rest
ENSDARG00000009871	rest
ENSDARG00000009930	rest
ENSDARG00000009933	rest
ENSDARG00000009939	rest
ENSDARG00000009946	rest
ENSDARG00000009949	rest
ENSDARG00000009950	rest
ENSDARG00000009982	rest
ENSDARG00000010051	rest
ENSDARG00000010052	rest
ENSDARG00000010073	rest
ENSDARG00000010078	rest
ENSDARG00000010113	rest
ENSDARG00000010137	rest
ENSDARG00000010145	rest
ENSDARG00000010149	rest
ENSDARG00000010155	rest
ENSDARG00000010160	rest
ENSDARG00000010181	rest
ENSDARG00000010183	rest
ENSDARG00000010186	rest
ENSDARG00000010194	rest
ENSDARG00000010238	rest
ENSDARG00000010244	rest
ENSDARG00000010246	rest
ENSDARG00000010248	rest
ENSDARG00000010250	rest
ENSDARG00000010266	rest
ENSDARG00000010279	rest
ENSDARG00000010280	rest
ENSDARG00000010301	rest
ENSDARG00000010316	rest
ENSDARG00000010318	rest
ENSDARG00000010331	rest
ENSDARG00000010347	rest
ENSDARG00000010381	rest
ENSDARG00000010411	rest
ENSDARG00000010415	rest
ENSDARG00000010423	rest
ENSDARG00000010425	rest
ENSDARG00000010432	rest
ENSDARG00000010442	rest
ENSDARG00000010445	rest
ENSDARG00000010481	rest
ENSDARG00000010482	rest
ENSDARG00000010487	rest
ENSDARG00000010511	rest
ENSDARG00000010516	rest
ENSDARG00000010519	rest
ENSDARG00000010571	rest
ENSDARG00000010596	rest
ENSDARG00000010603	rest
ENSDARG00000010610	rest
ENSDARG00000010641	rest
ENSDARG00000010655	rest
ENSDARG00000010657	rest
ENSDARG00000010662	rest
ENSDARG00000010673	rest
ENSDARG00000010690	rest
ENSDARG00000010710	rest
ENSDARG00000010717	rest
ENSDARG00000010721	rest
ENSDARG00000010738	rest
ENSDARG00000010745	rest
ENSDARG00000010756	rest
ENSDARG00000010758	rest
ENSDARG00000010771	rest
ENSDARG00000010793	rest
ENSDARG00000010794	rest
ENSDARG00000010831	rest
ENSDARG00000010844	rest
ENSDARG00000010853	rest
ENSDARG00000010873	rest
ENSDARG00000010906	rest
ENSDARG00000010945	rest
ENSDARG00000010946	rest
ENSDARG00000010948	rest
ENSDARG00000010962	rest
ENSDARG00000010965	rest
ENSDARG00000010995	rest
ENSDARG00000011020	rest
ENSDARG00000011027	rest
ENSDARG00000011042	rest
ENSDARG00000011055	rest
ENSDARG00000011079	rest
ENSDARG00000011088	rest
ENSDARG00000011125	rest
ENSDARG00000011141	rest
ENSDARG00000011146	rest
ENSDARG00000011152	rest
ENSDARG00000011170	rest
ENSDARG00000011175	rest
ENSDARG00000011188	rest
ENSDARG00000011190	rest
ENSDARG00000011196	rest
ENSDARG00000011201	rest
ENSDARG00000011219	rest
ENSDARG00000011240	rest
ENSDARG00000011245	rest
ENSDARG00000011246	rest
ENSDARG00000011247	rest
ENSDARG00000011262	rest
ENSDARG00000011273	rest
ENSDARG00000011281	rest
ENSDARG00000011299	rest
ENSDARG00000011301	rest
ENSDARG00000011360	rest
ENSDARG00000011371	rest
ENSDARG00000011390	rest
ENSDARG00000011404	rest
ENSDARG00000011405	rest
ENSDARG00000011407	rest
ENSDARG00000011408	rest
ENSDARG00000011410	rest
ENSDARG00000011462	rest
ENSDARG00000011488	rest
ENSDARG00000011490	rest
ENSDARG00000011496	rest
ENSDARG00000011510	rest
ENSDARG00000011511	rest
ENSDARG00000011521	rest
ENSDARG00000011533	rest
ENSDARG00000011537	rest
ENSDARG00000011545	rest
ENSDARG00000011553	rest
ENSDARG00000011555	rest
ENSDARG00000011564	rest
ENSDARG00000011581	rest
ENSDARG00000011594	rest
ENSDARG00000011597	rest
ENSDARG00000011609	rest
ENSDARG00000011611	rest
ENSDARG00000011613	rest
ENSDARG00000011618	rest
ENSDARG00000011636	rest
ENSDARG00000011637	rest
ENSDARG00000011648	rest
ENSDARG00000011661	rest
ENSDARG00000011665	rest
ENSDARG00000011671	rest
ENSDARG00000011672	rest
ENSDARG00000011673	rest
ENSDARG00000011683	rest
ENSDARG00000011703	rest
ENSDARG00000011723	rest
ENSDARG00000011727	rest
ENSDARG00000011740	rest
ENSDARG00000011769	rest
ENSDARG00000011770	rest
ENSDARG00000011785	rest
ENSDARG00000011801	rest
ENSDARG00000011824	rest
ENSDARG00000011841	rest
ENSDARG00000011845	rest
ENSDARG00000011862	rest
ENSDARG00000011863	rest
ENSDARG00000011870	rest
ENSDARG00000011890	rest
ENSDARG00000011921	rest
ENSDARG00000011926	rest
ENSDARG00000011932	rest
ENSDARG00000011934	rest
ENSDARG00000011955	rest
ENSDARG00000011958	rest
ENSDARG00000011961	rest
ENSDARG00000011973	rest
ENSDARG00000011999	rest
ENSDARG00000012005	rest
ENSDARG00000012025	rest
ENSDARG00000012030	rest
ENSDARG00000012035	rest
ENSDARG00000012040	rest
ENSDARG00000012044	rest
ENSDARG00000012066	rest
ENSDARG00000012072	rest
ENSDARG00000012073	rest
ENSDARG00000012078	rest
ENSDARG00000012094	rest
ENSDARG00000012113	rest
ENSDARG00000012137	rest
ENSDARG00000012140	rest
ENSDARG00000012192	rest
ENSDARG00000012199	rest
ENSDARG00000012215	rest
ENSDARG00000012244	rest
ENSDARG00000012247	rest
ENSDARG00000012256	rest
ENSDARG00000012261	rest
ENSDARG00000012271	rest
ENSDARG00000012274	rest
ENSDARG00000012275	rest
ENSDARG00000012281	rest
ENSDARG00000012306	rest
ENSDARG00000012325	rest
ENSDARG00000012330	rest
ENSDARG00000012368	rest
ENSDARG00000012369	rest
ENSDARG00000012378	rest
ENSDARG00000012387	rest
ENSDARG00000012389	rest
ENSDARG00000012399	rest
ENSDARG00000012405	rest
ENSDARG00000012422	rest
ENSDARG00000012432	rest
ENSDARG00000012446	rest
ENSDARG00000012449	rest
ENSDARG00000012450	rest
ENSDARG00000012458	rest
ENSDARG00000012485	rest
ENSDARG00000012493	rest
ENSDARG00000012495	rest
ENSDARG00000012499	rest
ENSDARG00000012505	rest
ENSDARG00000012506	rest
ENSDARG00000012513	rest
ENSDARG00000012519	rest
ENSDARG00000012553	rest
ENSDARG00000012574	rest
ENSDARG00000012577	rest
ENSDARG00000012586	rest
ENSDARG00000012588	rest
ENSDARG00000012591	rest
ENSDARG00000012592	rest
ENSDARG00000012627	rest
ENSDARG00000012642	rest
ENSDARG00000012649	rest
ENSDARG00000012656	rest
ENSDARG00000012674	rest
ENSDARG00000012682	rest
ENSDARG00000012684	rest
ENSDARG00000012688	rest
ENSDARG00000012694	rest
ENSDARG00000012699	rest
ENSDARG00000012723	rest
ENSDARG00000012729	rest
ENSDARG00000012745	rest
ENSDARG00000012763	rest
ENSDARG00000012764	rest
ENSDARG00000012777	rest
ENSDARG00000012801	rest
ENSDARG00000012820	rest
ENSDARG00000012823	rest
ENSDARG00000012848	rest
ENSDARG00000012871	rest
ENSDARG00000012881	rest
ENSDARG00000012887	rest
ENSDARG00000012892	rest
ENSDARG00000012899	rest
ENSDARG00000012914	rest
ENSDARG00000012915	rest
ENSDARG00000012929	rest
ENSDARG00000012945	rest
ENSDARG00000012946	rest
ENSDARG00000012948	rest
ENSDARG00000012949	rest
ENSDARG00000012968	rest
ENSDARG00000012972	rest
ENSDARG00000012982	rest
ENSDARG00000012986	rest
ENSDARG00000012990	rest
ENSDARG00000013004	rest
ENSDARG00000013009	rest
ENSDARG00000013012	rest
ENSDARG00000013015	rest
ENSDARG00000013023	rest
ENSDARG00000013025	rest
ENSDARG00000013031	rest
ENSDARG00000013044	rest
ENSDARG00000013047	rest
ENSDARG00000013063	rest
ENSDARG00000013075	rest
ENSDARG00000013078	rest
ENSDARG00000013087	rest
ENSDARG00000013110	rest
ENSDARG00000013122	rest
ENSDARG00000013128	rest
ENSDARG00000013144	rest
ENSDARG00000013150	rest
ENSDARG00000013153	rest
ENSDARG00000013161	rest
ENSDARG00000013175	rest
ENSDARG00000013184	rest
ENSDARG00000013227	rest
ENSDARG00000013240	rest
ENSDARG00000013250	rest
ENSDARG00000013295	rest
ENSDARG00000013307	rest
ENSDARG00000013310	rest
ENSDARG00000013333	rest
ENSDARG00000013343	rest
ENSDARG00000013346	rest
ENSDARG00000013351	rest
ENSDARG00000013360	rest
ENSDARG00000013371	rest
ENSDARG00000013379	rest
ENSDARG00000013382	rest
ENSDARG00000013390	rest
ENSDARG00000013397	rest
ENSDARG00000013400	rest
ENSDARG00000013415	rest
ENSDARG00000013420	rest
ENSDARG00000013423	rest
ENSDARG00000013434	rest
ENSDARG00000013453	rest
ENSDARG00000013460	rest
ENSDARG00000013472	rest
ENSDARG00000013475	rest
ENSDARG00000013476	rest
ENSDARG00000013478	rest
ENSDARG00000013489	rest
ENSDARG00000013500	rest
ENSDARG00000013505	rest
ENSDARG00000013544	rest
ENSDARG00000013561	rest
ENSDARG00000013575	rest
ENSDARG00000013582	rest
ENSDARG00000013596	rest
ENSDARG00000013623	rest
ENSDARG00000013628	rest
ENSDARG00000013649	rest
ENSDARG00000013655	rest
ENSDARG00000013659	rest
ENSDARG00000013681	rest
ENSDARG00000013708	rest
ENSDARG00000013711	rest
ENSDARG00000013719	rest
ENSDARG00000013726	rest
ENSDARG00000013729	rest
ENSDARG00000013730	rest
ENSDARG00000013732	rest
ENSDARG00000013734	rest
ENSDARG00000013741	rest
ENSDARG00000013749	rest
ENSDARG00000013750	rest
ENSDARG00000013755	rest
ENSDARG00000013771	rest
ENSDARG00000013777	rest
ENSDARG00000013784	rest
ENSDARG00000013794	rest
ENSDARG00000013800	rest
ENSDARG00000013802	rest
ENSDARG00000013804	rest
ENSDARG00000013822	rest
ENSDARG00000013838	rest
ENSDARG00000013839	rest
ENSDARG00000013845	rest
ENSDARG00000013847	rest
ENSDARG00000013853	rest
ENSDARG00000013863	rest
ENSDARG00000013880	rest
ENSDARG00000013926	rest
ENSDARG00000013931	rest
ENSDARG00000013933	rest
ENSDARG00000013935	rest
ENSDARG00000013938	rest
ENSDARG00000013961	rest
ENSDARG00000013966	rest
ENSDARG00000013968	rest
ENSDARG00000013976	rest
ENSDARG00000013990	rest
ENSDARG00000014004	rest
ENSDARG00000014008	rest
ENSDARG00000014013	rest
ENSDARG00000014015	rest
ENSDARG00000014017	rest
ENSDARG00000014018	rest
ENSDARG00000014039	rest
ENSDARG00000014059	rest
ENSDARG00000014068	rest
ENSDARG00000014081	rest
ENSDARG00000014083	rest
ENSDARG00000014085	rest
ENSDARG00000014098	rest
ENSDARG00000014101	rest
ENSDARG00000014123	rest
ENSDARG00000014137	rest
ENSDARG00000014139	rest
ENSDARG00000014147	rest
ENSDARG00000014148	rest
ENSDARG00000014159	rest
ENSDARG00000014165	rest
ENSDARG00000014222	rest
ENSDARG00000014230	rest
ENSDARG00000014239	rest
ENSDARG00000014244	rest
ENSDARG00000014259	rest
ENSDARG00000014273	rest
ENSDARG00000014274	rest
ENSDARG00000014289	rest
ENSDARG00000014292	rest
ENSDARG00000014310	rest
ENSDARG00000014313	rest
ENSDARG00000014320	rest
ENSDARG00000014329	rest
ENSDARG00000014333	rest
ENSDARG00000014366	rest
ENSDARG00000014373	rest
ENSDARG00000014395	rest
ENSDARG00000014433	rest
ENSDARG00000014472	rest
ENSDARG00000014480	rest
ENSDARG00000014495	rest
ENSDARG00000014498	rest
ENSDARG00000014499	rest
ENSDARG00000014500	rest
ENSDARG00000014517	rest
ENSDARG00000014531	rest
ENSDARG00000014536	rest
ENSDARG00000014545	rest
ENSDARG00000014554	rest
ENSDARG00000014556	rest
ENSDARG00000014565	rest
ENSDARG00000014569	rest
ENSDARG00000014571	rest
ENSDARG00000014573	rest
ENSDARG00000014577	rest
ENSDARG00000014587	rest
ENSDARG00000014588	rest
ENSDARG00000014591	rest
ENSDARG00000014594	rest
ENSDARG00000014634	rest
ENSDARG00000014646	rest
ENSDARG00000014670	rest
ENSDARG00000014673	rest
ENSDARG00000014685	rest
ENSDARG00000014690	rest
ENSDARG00000014717	rest
ENSDARG00000014727	rest
ENSDARG00000014731	rest
ENSDARG00000014763	rest
ENSDARG00000014770	rest
ENSDARG00000014775	rest
ENSDARG00000014790	rest
ENSDARG00000014794	rest
ENSDARG00000014806	rest
ENSDARG00000014817	rest
ENSDARG00000014830	rest
ENSDARG00000014867	rest
ENSDARG00000014878	rest
ENSDARG00000014898	rest
ENSDARG00000014915	rest
ENSDARG00000014929	rest
ENSDARG00000014941	rest
ENSDARG00000014963	rest
ENSDARG00000014986	rest
ENSDARG00000015015	rest
ENSDARG00000015016	rest
ENSDARG00000015050	rest
ENSDARG00000015053	rest
ENSDARG00000015065	rest
ENSDARG00000015102	rest
ENSDARG00000015110	rest
ENSDARG00000015111	rest
ENSDARG00000015126	rest
ENSDARG00000015128	rest
ENSDARG00000015149	rest
ENSDARG00000015161	rest
ENSDARG00000015164	rest
ENSDARG00000015201	rest
ENSDARG00000015206	rest
ENSDARG00000015208	rest
ENSDARG00000015221	rest
ENSDARG00000015222	rest
ENSDARG00000015224	rest
ENSDARG00000015228	rest
ENSDARG00000015230	rest
ENSDARG00000015239	rest
ENSDARG00000015240	rest
ENSDARG00000015247	rest
ENSDARG00000015254	rest
ENSDARG00000015310	rest
ENSDARG00000015312	rest
ENSDARG00000015314	rest
ENSDARG00000015315	rest
ENSDARG00000015325	rest
ENSDARG00000015343	rest
ENSDARG00000015355	rest
ENSDARG00000015385	rest
ENSDARG00000015392	rest
ENSDARG00000015394	rest
ENSDARG00000015403	rest
ENSDARG00000015422	rest
ENSDARG00000015427	rest
ENSDARG00000015429	rest
ENSDARG00000015453	rest
ENSDARG00000015460	rest
ENSDARG00000015472	rest
ENSDARG00000015490	rest
ENSDARG00000015495	rest
ENSDARG00000015502	rest
ENSDARG00000015506	rest
ENSDARG00000015524	rest
ENSDARG00000015536	rest
ENSDARG00000015538	rest
ENSDARG00000015540	rest
ENSDARG00000015546	rest
ENSDARG00000015551	rest
ENSDARG00000015564	rest
ENSDARG00000015566	rest
ENSDARG00000015567	rest
ENSDARG00000015572	rest
ENSDARG00000015599	rest
ENSDARG00000015611	rest
ENSDARG00000015627	rest
ENSDARG00000015638	rest
ENSDARG00000015653	rest
ENSDARG00000015676	rest
ENSDARG00000015681	rest
ENSDARG00000015686	rest
ENSDARG00000015709	rest
ENSDARG00000015717	rest
ENSDARG00000015722	rest
ENSDARG00000015749	rest
ENSDARG00000015757	rest
ENSDARG00000015759	rest
ENSDARG00000015780	rest
ENSDARG00000015790	rest
ENSDARG00000015797	rest
ENSDARG00000015805	rest
ENSDARG00000015815	rest
ENSDARG00000015822	rest
ENSDARG00000015824	rest
ENSDARG00000015829	rest
ENSDARG00000015835	rest
ENSDARG00000015851	rest
ENSDARG00000015853	rest
ENSDARG00000015862	rest
ENSDARG00000015879	rest
ENSDARG00000015887	rest
ENSDARG00000015901	rest
ENSDARG00000015902	rest
ENSDARG00000015907	rest
ENSDARG00000015911	rest
ENSDARG00000015915	rest
ENSDARG00000015918	rest
ENSDARG00000015921	rest
ENSDARG00000015922	rest
ENSDARG00000015930	rest
ENSDARG00000015946	rest
ENSDARG00000015959	rest
ENSDARG00000015966	rest
ENSDARG00000015968	rest
ENSDARG00000015970	rest
ENSDARG00000015978	rest
ENSDARG00000015989	rest
ENSDARG00000015990	rest
ENSDARG00000016011	rest
ENSDARG00000016015	rest
ENSDARG00000016016	rest
ENSDARG00000016022	rest
ENSDARG00000016044	rest
ENSDARG00000016056	rest
ENSDARG00000016059	rest
ENSDARG00000016080	rest
ENSDARG00000016122	rest
ENSDARG00000016128	rest
ENSDARG00000016132	rest
ENSDARG00000016138	rest
ENSDARG00000016143	rest
ENSDARG00000016154	rest
ENSDARG00000016156	rest
ENSDARG00000016160	rest
ENSDARG00000016173	rest
ENSDARG00000016177	rest
ENSDARG00000016181	rest
ENSDARG00000016187	rest
ENSDARG00000016188	rest
ENSDARG00000016200	rest
ENSDARG00000016212	rest
ENSDARG00000016231	rest
ENSDARG00000016235	rest
ENSDARG00000016239	rest
ENSDARG00000016253	rest
ENSDARG00000016260	rest
ENSDARG00000016280	rest
ENSDARG00000016302	rest
ENSDARG00000016304	rest
ENSDARG00000016318	rest
ENSDARG00000016345	rest
ENSDARG00000016348	rest
ENSDARG00000016350	rest
ENSDARG00000016357	rest
ENSDARG00000016360	rest
ENSDARG00000016363	rest
ENSDARG00000016368	rest
ENSDARG00000016375	rest
ENSDARG00000016381	rest
ENSDARG00000016393	rest
ENSDARG00000016398	rest
ENSDARG00000016404	rest
ENSDARG00000016405	rest
ENSDARG00000016415	rest
ENSDARG00000016429	rest
ENSDARG00000016443	rest
ENSDARG00000016447	rest
ENSDARG00000016454	rest
ENSDARG00000016465	rest
ENSDARG00000016470	rest
ENSDARG00000016477	rest
ENSDARG00000016483	rest
ENSDARG00000016484	rest
ENSDARG00000016490	rest
ENSDARG00000016491	rest
ENSDARG00000016514	rest
ENSDARG00000016516	rest
ENSDARG00000016541	rest
ENSDARG00000016543	rest
ENSDARG00000016545	rest
ENSDARG00000016548	rest
ENSDARG00000016607	rest
ENSDARG00000016608	rest
ENSDARG00000016613	rest
ENSDARG00000016623	rest
ENSDARG00000016630	rest
ENSDARG00000016636	rest
ENSDARG00000016651	rest
ENSDARG00000016655	rest
ENSDARG00000016664	rest
ENSDARG00000016687	rest
ENSDARG00000016691	rest
ENSDARG00000016699	rest
ENSDARG00000016706	rest
ENSDARG00000016710	rest
ENSDARG00000016717	rest
ENSDARG00000016718	rest
ENSDARG00000016721	rest
ENSDARG00000016733	rest
ENSDARG00000016736	rest
ENSDARG00000016742	rest
ENSDARG00000016749	rest
ENSDARG00000016750	rest
ENSDARG00000016753	rest
ENSDARG00000016754	rest
ENSDARG00000016763	rest
ENSDARG00000016773	rest
ENSDARG00000016775	rest
ENSDARG00000016782	rest
ENSDARG00000016783	rest
ENSDARG00000016788	rest
ENSDARG00000016789	rest
ENSDARG00000016809	rest
ENSDARG00000016813	rest
ENSDARG00000016855	rest
ENSDARG00000016864	rest
ENSDARG00000016871	rest
ENSDARG00000016886	rest
ENSDARG00000016889	rest
ENSDARG00000016903	rest
ENSDARG00000016904	rest
ENSDARG00000016908	rest
ENSDARG00000016964	rest
ENSDARG00000016979	rest
ENSDARG00000016994	rest
ENSDARG00000016999	rest
ENSDARG00000017004	rest
ENSDARG00000017006	rest
ENSDARG00000017014	rest
ENSDARG00000017034	rest
ENSDARG00000017036	rest
ENSDARG00000017037	rest
ENSDARG00000017038	rest
ENSDARG00000017046	rest
ENSDARG00000017047	rest
ENSDARG00000017049	rest
ENSDARG00000017058	rest
ENSDARG00000017067	rest
ENSDARG00000017084	rest
ENSDARG00000017086	rest
ENSDARG00000017105	rest
ENSDARG00000017127	rest
ENSDARG00000017140	rest
ENSDARG00000017143	rest
ENSDARG00000017154	rest
ENSDARG00000017180	rest
ENSDARG00000017211	rest
ENSDARG00000017217	rest
ENSDARG00000017219	rest
ENSDARG00000017235	rest
ENSDARG00000017242	rest
ENSDARG00000017255	rest
ENSDARG00000017261	rest
ENSDARG00000017272	rest
ENSDARG00000017274	rest
ENSDARG00000017320	rest
ENSDARG00000017321	rest
ENSDARG00000017338	rest
ENSDARG00000017339	rest
ENSDARG00000017354	rest
ENSDARG00000017359	rest
ENSDARG00000017366	rest
ENSDARG00000017369	rest
ENSDARG00000017385	rest
ENSDARG00000017388	rest
ENSDARG00000017389	rest
ENSDARG00000017397	rest
ENSDARG00000017407	rest
ENSDARG00000017422	rest
ENSDARG00000017423	rest
ENSDARG00000017425	rest
ENSDARG00000017427	rest
ENSDARG00000017429	rest
ENSDARG00000017437	rest
ENSDARG00000017441	rest
ENSDARG00000017444	rest
ENSDARG00000017445	rest
ENSDARG00000017454	rest
ENSDARG00000017473	rest
ENSDARG00000017489	rest
ENSDARG00000017504	rest
ENSDARG00000017525	rest
ENSDARG00000017537	rest
ENSDARG00000017554	rest
ENSDARG00000017562	rest
ENSDARG00000017565	rest
ENSDARG00000017568	rest
ENSDARG00000017569	rest
ENSDARG00000017571	rest
ENSDARG00000017602	rest
ENSDARG00000017612	rest
ENSDARG00000017617	rest
ENSDARG00000017624	rest
ENSDARG00000017634	rest
ENSDARG00000017657	rest
ENSDARG00000017658	rest
ENSDARG00000017659	rest
ENSDARG00000017687	rest
ENSDARG00000017696	rest
ENSDARG00000017728	rest
ENSDARG00000017730	rest
ENSDARG00000017740	rest
ENSDARG00000017741	rest
ENSDARG00000017762	rest
ENSDARG00000017771	rest
ENSDARG00000017772	rest
ENSDARG00000017775	rest
ENSDARG00000017781	rest
ENSDARG00000017798	rest
ENSDARG00000017803	rest
ENSDARG00000017841	rest
ENSDARG00000017843	rest
ENSDARG00000017844	rest
ENSDARG00000017886	rest
ENSDARG00000017891	rest
ENSDARG00000017901	rest
ENSDARG00000017906	rest
ENSDARG00000017931	rest
ENSDARG00000017947	rest
ENSDARG00000017960	rest
ENSDARG00000017984	rest
ENSDARG00000018000	rest
ENSDARG00000018006	rest
ENSDARG00000018020	rest
ENSDARG00000018022	rest
ENSDARG00000018030	rest
ENSDARG00000018048	rest
ENSDARG00000018049	rest
ENSDARG00000018060	rest
ENSDARG00000018077	rest
ENSDARG00000018107	rest
ENSDARG00000018119	rest
ENSDARG00000018121	rest
ENSDARG00000018124	rest
ENSDARG00000018146	rest
ENSDARG00000018149	rest
ENSDARG00000018153	rest
ENSDARG00000018174	rest
ENSDARG00000018178	rest
ENSDARG00000018181	rest
ENSDARG00000018190	rest
ENSDARG00000018192	rest
ENSDARG00000018241	rest
ENSDARG00000018257	rest
ENSDARG00000018258	rest
ENSDARG00000018259	rest
ENSDARG00000018260	rest
ENSDARG00000018272	rest
ENSDARG00000018303	rest
ENSDARG00000018306	rest
ENSDARG00000018308	rest
ENSDARG00000018319	rest
ENSDARG00000018328	rest
ENSDARG00000018329	rest
ENSDARG00000018334	rest
ENSDARG00000018342	rest
ENSDARG00000018383	rest
ENSDARG00000018393	rest
ENSDARG00000018425	rest
ENSDARG00000018430	rest
ENSDARG00000018434	rest
ENSDARG00000018440	rest
ENSDARG00000018460	rest
ENSDARG00000018461	rest
ENSDARG00000018476	rest
ENSDARG00000018492	rest
ENSDARG00000018494	rest
ENSDARG00000018508	rest
ENSDARG00000018524	rest
ENSDARG00000018534	rest
ENSDARG00000018559	rest
ENSDARG00000018574	rest
ENSDARG00000018593	rest
ENSDARG00000018602	rest
ENSDARG00000018618	rest
ENSDARG00000018619	rest
ENSDARG00000018637	rest
ENSDARG00000018643	rest
ENSDARG00000018653	rest
ENSDARG00000018681	rest
ENSDARG00000018691	rest
ENSDARG00000018693	rest
