read_id,read_type,tail_is_valid,tail_start,tail_end,samples_per_nt,tail_length,file_path
2a59fd22-1fdd-4e72-8673-e1688a557658,polyT,TRUE,710,1210,7.46,67.04,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
f151151d-1952-4078-a956-d92db23c069d,polyT,TRUE,726,846,7.7,15.59,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
fcfcef1d-2109-47e0-abcf-fc0788e05038,polyT,TRUE,586,776,7.6,25,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
b6d12581-c613-4985-9fc1-03e585274f38,polyT,TRUE,928,1168,8,30,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
f757673d-5a8e-41f6-afd6-71ba63bef0ee,invalid,FALSE,,,31.06,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
3cd4cf56-32c5-4fdf-aa62-3499b18aa67c,polyT,TRUE,,,7.15,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
9d425285-379f-4412-8b2f-905e22e94993,polyT,TRUE,,,8.06,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
eb228d14-d2d2-4d5c-9e8a-88f19db6ceb8,invalid,FALSE,,,8.27,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
16cb0ddd-7c15-4b24-a677-ff324f4e08d0,invalid,FALSE,,,7.94,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
eb3d68dc-93ed-443e-8dbb-4ad77e78f808,invalid,FALSE,,,8.4,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
ac35c147-b3d2-421c-8c39-3c9863e28e5b,invalid,FALSE,,,8.15,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
456027ca-f8aa-4a9b-8cbd-9502a4bb16eb,polyT,TRUE,482,612,7.64,17.03,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
6cedc836-922e-4c7b-a1c7-2602bb3f8a5a,invalid,FALSE,,,88.46,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
32ba40d0-e1a0-4c6b-a16a-c4e4abb43977,invalid,FALSE,,,6.98,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
fac80e02-6a44-4812-9d56-d9a2ddc184d8,invalid,FALSE,,,7.52,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
8066c48b-92cb-4ac6-b144-e8bd358a6e85,polyT,TRUE,606,846,8.23,29.15,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
05cbce73-3708-47d4-bcf3-118ae548f74f,polyT,TRUE,726,1566,8.67,96.87,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
03e25175-5dd0-4500-a822-3961c52cbb1d,invalid,FALSE,,,31.74,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
b75fad7e-db02-4108-83f8-377268d9f2bc,polyT,TRUE,680,870,7.52,25.25,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
5c54e79a-e350-4a14-95e4-60368fb466cf,invalid,FALSE,,,14.17,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
4ad256f7-fe06-48d3-9041-ab82ad9783eb,invalid,FALSE,,,7.76,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
46d03da1-48b5-4266-b222-aed2a0dafa64,polyT,TRUE,,,9.34,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
ec01535f-2950-4b24-a65d-1faed26c231e,polyT,TRUE,686,1436,7.75,96.79,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
accb8d52-3923-46fe-a59f-e4fedbb1bd45,invalid,FALSE,,,7.27,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
e0a2b2ea-3ef3-49d6-9610-3d51e495da63,polyT,TRUE,466,1216,7.56,99.18,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
16b90a64-4220-4e7e-b916-f814676bdb8f,polyT,TRUE,976,1156,8.89,20.24,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
e389c3fb-cc24-44dd-ac4d-4da0691c697d,invalid,FALSE,,,8.67,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
7cf0d1b7-ceaf-4cb0-8f50-84de9fd3e80a,invalid,FALSE,,,7.78,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
1cdf0218-6a06-4749-9bbb-0b876f05a48e,polyT,TRUE,564,754,7.64,24.86,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
37772dce-7088-4930-baf5-2fa73e1290ab,polyT,TRUE,874,964,8.75,10.28,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
027476eb-f577-442b-9004-fc5979ca40b7,invalid,FALSE,,,26.61,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
b3a4bf06-5c37-4d8f-bfe4-d373e0532f76,polyT,TRUE,624,774,7.65,19.61,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
7503ca03-fb47-448b-9204-f1ecb07dfe0c,polyT,TRUE,460,530,8.03,8.72,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
3319da74-2b0f-4383-86c4-fa76b8a93192,polyT,TRUE,608,748,9.47,14.79,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
ed1ace76-449a-465e-90c2-df8446bf5f3c,polyT,TRUE,958,1108,7.26,20.67,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
cb3254c7-6c31-441f-a501-2278ffc7e302,invalid,FALSE,,,7.58,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
c84bebaf-225a-43f5-bfb6-becedb6b7cf4,polyT,TRUE,874,1034,7.11,22.51,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
b78b8ea5-2d67-4842-9707-3858799c0414,polyT,TRUE,834,954,7.77,15.44,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
9ce83177-1cd2-4962-943f-02a4d62f1b55,invalid,FALSE,,,8.63,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
1f8d9f97-8f93-47c8-80fc-1ba8e1ea3fd4,invalid,FALSE,,,7.54,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
e74dfde7-92fa-4699-ae8e-f2002f9beef4,polyT,TRUE,656,826,8.02,21.19,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
a0ff7707-8e97-4ef8-8095-871ced3a0536,polyT,TRUE,644,784,7.07,19.79,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
de07f6e3-e414-4585-9ad5-bb5bb6412bf8,invalid,FALSE,,,8,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
bdff8004-db9e-41b6-b25a-244b540a43f3,invalid,FALSE,,,7.62,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
aa086a7d-b843-4db8-bb59-1b9727a5f936,invalid,FALSE,,,123.07,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
09ef346b-a3c5-4e71-9815-8361b8baf1bf,polyT,TRUE,924,1084,8.36,19.15,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
c59e33df-a125-49c8-a31e-176d20eb5c71,polyT,TRUE,,,7.43,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
df475c3a-beee-4143-8110-ab13eff09164,invalid,FALSE,,,9.02,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
c2bc38e5-dd3a-42b7-82c5-64186823f796,invalid,FALSE,,,7.89,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
eeefd910-67e2-4b6e-b3c4-7d372e4f7668,polyT,TRUE,666,856,8.22,23.11,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
1914c2df-b968-4a25-acd5-23732a37e14c,invalid,FALSE,,,10.22,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
da04ba86-95b9-42f9-b1d0-f7cb0d335ed9,polyT,TRUE,834,964,8,16.26,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
20d6c646-3383-40f3-b07f-72ea68f2735d,invalid,FALSE,,,8.12,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
9c21e780-02a6-4373-80b3-392eb742cab2,invalid,FALSE,,,6.95,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
2d1bc67b-bc32-4c41-b8b0-f3b5b3889bff,polyT,TRUE,570,720,7.19,20.86,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
9138a1ae-884b-4fbf-b051-11601e34173c,polyT,TRUE,844,1694,7.59,111.92,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
8613ef79-9537-41f1-a6a8-bf648a12d89e,invalid,FALSE,,,117.4,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
cf29f1e5-1b38-4466-ac93-c87de45bf0f2,polyT,TRUE,1000,1090,7.8,11.54,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
7278b2e1-1ff7-41ec-b1c7-3e6e36ff2df7,polyT,TRUE,470,590,7.61,15.78,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
5120c984-3d87-477f-a005-1babd2646d22,invalid,FALSE,,,7.72,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
ece2d2c8-6293-440d-8e15-8375a18d2aa9,polyT,TRUE,600,760,7.47,21.43,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
e4edbaaa-5284-48fb-965f-7ed334ba16f0,polyT,TRUE,870,1420,9.07,60.62,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
6719dea5-9e0e-48b1-b72c-80da4fba6ade,invalid,FALSE,,,10.78,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
b82f4ce6-fc92-4e76-a4a0-9e44e0e923a7,polyT,TRUE,614,774,7.82,20.45,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
c51d5785-6feb-4233-bca5-90d1b73c6970,invalid,FALSE,,,8.28,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
a3907c15-bb90-4d95-aaed-5264e0fcc8ad,invalid,FALSE,,,8.55,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
e115232e-87bf-4deb-b321-4f9145ef74c8,polyT,TRUE,1114,1304,8.27,22.97,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
383ea7a8-f7e5-4e20-996e-2936d1218e83,polyT,TRUE,686,876,7.8,24.36,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
2e4ba423-5117-4f20-898e-ad7e1834a934,invalid,FALSE,,,16.67,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
3dfecb32-8ab5-454e-9cc3-23688c08e10e,invalid,FALSE,,,9.38,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
fd6960d7-a392-416a-ab74-b6d9c8ee8e2a,polyT,TRUE,,,8.67,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
9cc9e8c3-f0d1-4873-a35c-fb591c40b504,polyT,TRUE,,,8.18,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
d3b3d046-3916-4dd8-a449-5bad3f4ee40c,invalid,FALSE,,,7.65,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
684f49da-ac31-4625-a1eb-6dfed56cf487,invalid,FALSE,,,14.28,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
a82f924a-fb8a-49a9-b6aa-4c8872368477,polyT,TRUE,946,1106,7.78,20.56,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
5db53288-023d-4a55-896a-8e5858fcb77d,polyT,TRUE,822,1162,7.62,44.61,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
d42d1b04-7966-4a62-a08e-8114888d1e63,polyT,TRUE,840,960,9.66,12.42,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
f66a8388-71af-4ff5-989a-cc1ba5b28e3b,polyT,TRUE,806,966,8.9,17.98,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
39dcbcad-325d-47a8-ac23-49f1a7bff65b,polyT,TRUE,776,986,8.22,25.56,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
55185806-032b-4daf-8e98-5a6bc46ebc1a,polyT,TRUE,1330,1450,8.09,14.84,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
9a85ef89-4eeb-4472-9ab3-98a43db9201c,invalid,FALSE,,,7.91,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
bdb6a2a4-7382-44ff-9c98-35f01145470a,polyT,TRUE,550,720,7.57,22.45,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
6ace243c-4d9b-4ae2-b27d-e1c4f79e2e81,invalid,FALSE,,,7.74,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
516f8f1b-846c-4acb-81ff-b4d134f78838,invalid,FALSE,,,7.82,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
5ea5bef8-cd2c-468a-a628-19f9712502ee,invalid,FALSE,,,8.6,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
2ff55670-562c-4011-afd4-5df6823c2a55,polyT,TRUE,706,2926,10.45,212.42,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
1e8457b1-695d-426b-8c78-d00b4b64ef31,polyT,TRUE,902,1032,7.39,17.58,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
c352f22b-7a93-4746-aa37-2b0b0062a562,invalid,FALSE,,,7.74,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
94e9c8b3-45d8-453e-ba0c-c4f5682295fb,polyT,TRUE,690,1480,7.73,102.25,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
6183cbe1-dea5-4e91-86f2-08af67c9d145,polyT,TRUE,730,870,7.37,18.99,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
00dd0f0b-1ab7-4f59-a760-45a8ffc9e3b4,invalid,FALSE,,,7.48,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
a6dbd205-ca03-4bee-8824-d4446441b4cb,invalid,FALSE,,,13.34,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
709cd898-ea4e-42da-bae2-8d7c8ee44be6,polyT,TRUE,630,840,8.89,23.62,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
a9771cba-1d0f-473e-a69e-ed71d8cf38d8,invalid,FALSE,,,20.18,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
8a7eca10-eb92-4ac4-816c-1c40aaec127b,polyT,TRUE,972,1122,8.72,17.2,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
1bf9fa8d-cbc6-4999-a553-eb349896098d,invalid,FALSE,,,8.48,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
82ea0869-fa4e-4f5f-83c6-d608a604dda8,polyT,TRUE,908,1698,7.83,100.88,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
14c098dc-e310-4924-96ec-0350c0066c60,polyT,TRUE,696,1506,9.2,88.09,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
23e81a27-bd82-45c2-a021-97dbe2a7cf38,invalid,FALSE,,,7.69,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
66da2ca9-a7f8-4ce4-8d48-4c7f180bd31d,polyT,TRUE,668,798,7.15,18.17,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
0c5830d8-3b3a-48c3-8953-22fbb9181ce1,invalid,FALSE,,,10.07,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
96997704-7bc4-4756-a316-1a270aef5525,invalid,FALSE,,,7.6,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
62694bc6-4a0f-4d3f-8925-be3bc28f9cfe,polyT,TRUE,646,806,8.34,19.18,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
bdf2181f-0383-4491-884b-4782286f6ca7,invalid,FALSE,,,6.93,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
4bc5900e-e74f-4f35-9f7a-23df84943c61,invalid,FALSE,,,7.76,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
91d3b512-81c5-402c-94ca-c753aefa2f14,invalid,FALSE,,,9.02,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
0e1e7287-20a0-408f-bd08-89ac07e094a1,polyT,TRUE,1046,1176,7.24,17.96,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
a226b4b2-030b-41d1-96c3-cb592d6a0c87,invalid,FALSE,,,7.76,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
7bede484-7490-437f-854d-0c76c01397f0,invalid,FALSE,,,200.62,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
d31f56b2-5fed-40f8-b311-0edb6a799ee5,polyT,TRUE,728,938,7.66,27.41,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
cb4c741d-5891-4fff-a6f0-e626879039d4,invalid,FALSE,,,8.36,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
290363d8-4f76-47e2-85ca-b9a4832ce1e6,polyT,TRUE,1256,1416,8.38,19.1,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
52c6f4ff-c5ef-43a5-ba53-38b31ee12e15,invalid,FALSE,,,119.33,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
a80da6b3-5215-4f08-a77e-243bcf1562df,polyT,TRUE,1580,1760,10.44,17.24,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
0f6971c5-189f-48fc-aa06-cca99e4fe42c,polyT,TRUE,1328,2048,9.33,77.15,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
214471a3-6e95-42c5-847a-7ab08c5dbff7,invalid,FALSE,,,184.17,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
4ef1e582-4c5b-4102-8a11-d28b65c3aeaf,polyT,TRUE,574,684,7.32,15.03,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
290d3840-cb1d-4d90-898a-068efba75c5e,invalid,FALSE,,,8.1,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
6b28855a-a5ee-4e34-aa63-89ef90d4bf64,invalid,FALSE,,,7.42,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
bc776f97-64ee-4763-84d3-26e836e93354,invalid,FALSE,,,7.45,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
257608d2-a833-4d82-8b7f-c06e0c0212c6,polyT,TRUE,,,7.94,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
f134164d-a308-4800-a5da-1d97547ab8b1,polyT,TRUE,552,692,7.02,19.93,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
b9730272-32ec-4685-bf33-224f801dd02d,polyT,TRUE,576,726,7.5,20,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
15f9ef18-9f8f-41df-be77-c51f117b3f7b,invalid,FALSE,,,7.1,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
97ef7c7c-3fe8-4c3e-8981-9b5c675728b6,polyT,TRUE,,,7.37,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
5c97962a-44c1-4b63-b954-8d821952b505,invalid,FALSE,,,8.11,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
59349e7b-5b8c-417d-9a14-28d69bbadbdb,invalid,FALSE,,,7.29,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
72475b8b-725b-4e7f-bb0d-eba68fb637dd,invalid,FALSE,,,8.36,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
53f284e6-5f03-43b7-9327-97638fb617e2,invalid,FALSE,,,7.5,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
6792c45e-f1fa-4d57-b2ed-424af18e6115,invalid,FALSE,,,7.97,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
213a4825-47f3-4b2a-aae0-ee541e5371bc,invalid,FALSE,,,8.59,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
44cb995a-836a-4f80-a048-f55e6c5976ff,invalid,FALSE,,,7.73,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
4a20039e-0789-4a6f-8dfc-36fdbff3388e,polyT,TRUE,532,812,7.89,35.51,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
e0a7fc60-f10a-4798-98d1-408f9a216056,invalid,FALSE,,,7.36,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
dd584f79-bc43-4552-9b07-c1f016b81eab,polyT,TRUE,502,642,7.28,19.23,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
2022acb4-ca98-4972-ad1d-75cf4892a7ca,invalid,FALSE,,,8.2,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
ce721009-a7d1-437a-972a-139233b7e956,invalid,FALSE,,,7.87,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
b7201e6b-b119-44db-91d6-818678c14131,invalid,FALSE,,,8.4,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
b05b938a-932c-482e-82d5-139bd0e8d47d,polyT,TRUE,726,1306,7.61,76.2,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
6c40176e-c050-4d62-90b7-895622b3c2ab,polyT,TRUE,1914,2064,7.65,19.61,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
0d29e448-2ed3-465c-9a8a-8b04b398dce2,polyT,TRUE,2052,2252,9.47,21.12,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
8468f08d-8554-46d0-a33e-cde98b9ee960,invalid,FALSE,,,7.04,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
49441f65-237c-4f45-8237-f3fb4e302b53,polyT,TRUE,690,880,7.95,23.89,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
02dc966d-f968-4f50-a149-2c40c049cd8d,invalid,FALSE,,,7.22,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
7f10ef09-5348-4652-b2d4-15f3c2cf5c1d,invalid,FALSE,,,8.71,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
894c3dd8-4e3c-43c3-b96d-e6e247bcf3f5,invalid,FALSE,,,7.37,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
96e477e8-dfa6-4ef5-bf07-fcec4bced699,polyT,TRUE,838,1008,7.52,22.61,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
36d5d2ea-97ce-4317-89d2-b6997ed3a5f8,invalid,FALSE,,,44.51,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
b61d8905-4685-4d23-ab73-f6cf4bd7d08a,polyT,TRUE,648,818,7.13,23.84,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
a46d375a-4930-4ee3-bd50-0476ade75115,invalid,FALSE,,,7.52,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
420ffd5a-669d-467e-b5aa-c910761f2f67,invalid,FALSE,,,22.3,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
e19dd71b-bf60-428c-adc0-22ab73f0fd02,invalid,FALSE,,,70.02,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
e489ca5c-9c9b-4872-90f1-aae0708a6dde,polyT,TRUE,1716,1856,7.98,17.55,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
84dc2295-2c31-4935-8bfd-75810ad5b4fd,polyT,TRUE,526,666,8.78,15.95,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
6cb98c46-70e7-40d7-aaa9-1ab5506bd805,polyT,TRUE,644,804,8.18,19.57,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
e4fa7665-8782-4c96-a837-c15834ec42c8,polyT,TRUE,716,1016,8.87,33.83,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
911b7a0f-3ac8-439a-a078-6ba0530b633f,polyT,TRUE,1082,1222,8.21,17.06,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
0d4b2ca5-d05b-4506-8f6a-70edcd05e446,polyT,TRUE,582,812,8.93,25.75,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
f34edd9d-fa6a-438f-9f7c-6707dd7c9c38,polyT,TRUE,716,1546,7.88,105.33,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
16169a99-71df-4ff0-a7d4-2ed97499f1c9,polyT,TRUE,488,838,7.74,45.22,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
9584a480-81f1-4222-9a7c-c40583342051,polyT,TRUE,604,774,8.34,20.39,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
51bf7bfb-8c78-4faf-b883-61deea0d2ffd,polyT,TRUE,508,708,8.89,22.49,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
af649622-2b83-478f-994d-0d0248fa010f,invalid,FALSE,,,25.06,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
bbf12bcb-cfae-47c5-a32a-fa099c921d61,polyT,TRUE,,,8.12,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
db5d88bb-a127-47db-a9a5-68e884401c46,polyT,TRUE,476,1316,7.37,113.92,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
4eb990d5-71f1-4245-976f-f42df44354a3,invalid,FALSE,,,39.81,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
d15ab898-7abd-4808-9880-7eaf11e17bf1,polyT,TRUE,842,972,7.24,17.96,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
7ab3dcb2-a901-4c06-a371-2b5bdf910206,polyT,TRUE,2018,2228,20.79,10.1,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
